,date,ticker,company_name,person_name,person_category,number_of_securities,transaction_type,shares_before_acq,shares_after_acq,pct_before_acq,pct_after_acq,acq_mode,security_type,xbrl_link
109,2023-09-11 18:53:00,SAPPHIRE,Sapphire Foods India Limited,rahul kapoor,employees/designated employees,1546,Buy,598,2394,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152055_929691_11092023065313_WEB.xml
110,2023-09-11 18:50:00,GATI,GATI Limited,tci finance limited,promoter group,52000,Sell,363347,311347,0.28,0.24,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152054_929688_11092023065014_WEB.xml
111,2023-09-11 18:47:00,TRU,TruCap Finance Limited,wilson holdings private limited,promoters,350000,Sell,57448697,57098697,49.4,49.1,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152052_929683_11092023064751_WEB.xml
112,2023-09-11 18:43:00,DMART,Avenue Supermarts Limited,mahesh ramji nagda,-,150,Sell,11230,11080,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152049_929677_11092023064345_WEB.xml
113,2023-09-11 18:43:00,DMART,Avenue Supermarts Limited,n bhaskaran,-,500,Sell,547000,546500,0.08,0.08,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152049_929677_11092023064345_WEB.xml
114,2023-09-11 18:36:00,NAM-INDIA,Nippon Life India Asset Management Limited,anju chhajer,employees/designated employees,29322,Buy,4128,35450,0.0,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152046_929664_11092023063640_WEB.xml
115,2023-09-11 18:36:00,NAM-INDIA,Nippon Life India Asset Management Limited,shadab ali shaikh,employees/designated employees,3278,Sell,3278,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152046_929664_11092023063640_WEB.xml
116,2023-09-11 18:36:00,NAM-INDIA,Nippon Life India Asset Management Limited,abhishek shilendra taliwal,employees/designated employees,992,Buy,1400,5567,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152046_929664_11092023063640_WEB.xml
117,2023-09-11 18:36:00,NAM-INDIA,Nippon Life India Asset Management Limited,hardaman seth,employees/designated employees,4000,Buy,3000,10000,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152046_929664_11092023063640_WEB.xml
118,2023-09-11 18:31:00,DIAMONDYD,Prataap Snacks Limited,mahesh harigopal purohit,-,1500,Sell,12083,10583,0.05,0.04,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152043_929652_11092023063129_WEB.xml
119,2023-09-11 18:27:00,MAPMYINDIA,C.E. Info Systems Limited,vilas kulkarni,-,420,Sell,5620,5200,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152040_929646_11092023062741_WEB.xml
120,2023-09-11 18:27:00,MAPMYINDIA,C.E. Info Systems Limited,monika jaipuriar,-,2566,Sell,19980,17414,0.03,0.03,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152040_929646_11092023062741_WEB.xml
121,2023-09-11 18:21:00,SHOPERSTOP,Shoppers Stop Limited,ramnath umanath kamath,employees/designated employees,4277,Sell,4277,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152037_929638_11092023062135_WEB.xml
122,2023-09-11 18:05:00,LT,Larsen & Toubro Limited,yayavaram sreenivas srikanth,employees/designated employees,400,Sell,23000,22600,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152035_929615_11092023060503_WEB.xml
123,2023-09-11 18:04:00,HDFCLIFE,HDFC Life Insurance Company Limited,keki mistry,director,80000,Sell,858000,778000,0.04,0.04,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152034_929612_11092023060459_WEB.xml
124,2023-09-11 18:03:00,INDIACEM,The India Cements Limited,sri saradha logistics private limited,other,400000,Sell,17895843,17495843,5.77,5.65,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152032_929609_11092023060341_WEB.xml
125,2023-09-11 18:00:00,NAM-INDIA,Nippon Life India Asset Management Limited,ujjwal sharma,employees/designated employees,5381,Buy,4393,9774,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152029_929599_11092023060032_WEB.xml
126,2023-09-11 18:00:00,NAM-INDIA,Nippon Life India Asset Management Limited,gopal khaitan,employees/designated employees,15500,Buy,17500,33000,0.0,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152029_929599_11092023060032_WEB.xml
127,2023-09-11 18:00:00,NAM-INDIA,Nippon Life India Asset Management Limited,shyamac jal,employees/designated employees,40361,Buy,0,40361,0.0,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152029_929599_11092023060032_WEB.xml
128,2023-09-11 18:00:00,NAM-INDIA,Nippon Life India Asset Management Limited,aishwarya deepak,employees/designated employees,16578,Buy,0,16578,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152029_929599_11092023060032_WEB.xml
129,2023-09-11 18:00:00,NAM-INDIA,Nippon Life India Asset Management Limited,ram ratan singh,employees/designated employees,20370,Buy,1224,21594,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152029_929599_11092023060032_WEB.xml
130,2023-09-11 18:00:00,NAM-INDIA,Nippon Life India Asset Management Limited,manish ranjan,employees/designated employees,6000,Buy,0,6000,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152029_929599_11092023060032_WEB.xml
131,2023-09-11 18:00:00,NAM-INDIA,Nippon Life India Asset Management Limited,kirat jitendra desai,employees/designated employees,3500,Buy,0,3500,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152029_929599_11092023060032_WEB.xml
132,2023-09-11 17:37:00,ASTRAL,Astral Limited,ashvin chandulal shah,immediate relative,3333,Sell,3333,0,0.0,0.0,Gift,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152027_929586_11092023053705_WEB.xml
133,2023-09-11 17:31:00,ASTRAL,Astral Limited,dhinal ashvin shah,director,3333,Buy,0,3333,0.0,0.0,Gift,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152025_929570_11092023053107_WEB.xml
134,2023-09-11 17:21:00,CAMPUS,Campus Activewear Limited,sandeep marwaha,-,10000,Sell,45596,35596,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152022_929552_11092023052122_WEB.xml
135,2023-09-11 17:21:00,CAMPUS,Campus Activewear Limited,piyush singh,-,27635,Sell,27687,52,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152022_929552_11092023052122_WEB.xml
136,2023-09-11 17:18:00,SUBEXLTD,Subex Limited,subex employee welfare and esop benefit trust,other,62500,Sell,8907050,8844550,1.58,1.57,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152020_929549_11092023051849_WEB.xml
137,2023-09-11 17:01:00,SECL,Salasar Exteriors And Contour Limited,videh shreekishan joshi,promoters,168750,Sell,8487500,8318750,8.24,8.08,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152019_929517_11092023050110_WEB.xml
138,2023-09-11 16:52:00,LLOYDSME,Lloyds Metals And Energy Limited,riyaz shaikh,key managerial personnel,25000,Sell,152020,127020,0.03,0.02,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152017_929510_11092023045204_WEB.xml
139,2023-09-11 16:35:00,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,a.r. subramanian,employees/designated employees,600,Sell,600,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152013_929498_11092023043542_WEB.xml
140,2023-09-11 16:35:00,INDOAMIN,Indo Amines Limited,marvel indenting private limited,promoter group,40000,Sell,211059,171059,0.3,0.24,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152014_929500_11092023043550_WEB.xml
141,2023-09-11 16:29:00,KPITTECH,KPIT Technologies Limited,kpit technologies limited employees welfare trust,other,9300,Sell,3259499,3250199,1.19,1.19,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152010_929488_11092023042951_WEB.xml
142,2023-09-11 16:24:00,MONARCH,Monarch Networth Capital Limited,vaibhav shah,promoters,65000,Buy,3408815,3473815,10.06,10.26,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152008_929483_11092023042417_WEB.xml
143,2023-09-11 16:23:00,KPITTECH,KPIT Technologies Limited,rajeeb nath,employees/designated employees,16800,Sell,16800,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152007_929481_11092023042301_WEB.xml
144,2023-09-11 16:18:00,SUBEXLTD,Subex Limited,shashank shekhar,employees/designated employees,20017,Sell,125000,92483,0.02,0.02,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152005_929476_11092023041850_WEB.xml
145,2023-09-11 16:17:00,NGLFINE,NGL Fine-Chem Limited,sunita potdar,promoter group,4823,Sell,856644,851821,13.87,13.79,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152004_929473_11092023041747_WEB.xml
146,2023-09-11 16:11:00,MHRIL,Mahindra Holidays & Resorts India Limited,arun kumar nanda,employees/designated employees,50000,Sell,1869417,1819417,0.93,0.9,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152002_929465_11092023041109_WEB.xml
147,2023-09-11 16:10:00,DBREALTY,D B Realty Limited,shravan kumar bali,promoter group,78654,Sell,1539327,1500000,0.37,0.36,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1152001_929461_11092023041046_WEB.xml
148,2023-09-11 16:00:00,HNDFDS,Hindustan Foods Limited,sixth sense india opportunities ii,other,30732,Sell,3752021,3721289,3.33,3.3,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151999_929454_11092023040033_WEB.xml
149,2023-09-11 15:43:00,JINDALPHOT,Jindal Photo Limited,concatenate advest advisory private limited,promoter group,71328,Buy,7354834,7426162,71.7,72.39,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151995_929445_11092023034307_WEB.xml
150,2023-09-11 15:38:00,GHCL,GHCL Limited,n n radia,employees/designated employees,10000,Sell,104800,94800,0.11,0.1,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151993_929438_11092023033825_WEB.xml
151,2023-09-11 15:32:00,WELCORP,Welspun Corp Limited,chintan thaker,-,30000,Sell,52500,22500,0.02,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151990_929430_11092023033220_WEB.xml
152,2023-09-11 15:32:00,WELCORP,Welspun Corp Limited,tribhuwan singh kathayat,-,5000,Sell,32600,27600,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151990_929430_11092023033220_WEB.xml
153,2023-09-11 15:12:00,AJOONI,Ajooni Biotech Limited,upneet kaur,promoter group,217718,Sell,4089343,3871625,4.67,4.42,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151987_929411_11092023031224_WEB.xml
154,2023-09-11 15:12:00,AJOONI,Ajooni Biotech Limited,jasjot singh,promoters,400000,Sell,15545048,15145048,17.74,17.29,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151987_929411_11092023031224_WEB.xml
155,2023-09-11 15:09:00,HGS,Hinduja Global Solutions Limited,partha desarkar,director,11048,Sell,45546,34498,0.1,0.07,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151986_929405_11092023030932_WEB.xml
156,2023-09-11 15:01:00,SYNGENE,Syngene International Limited,alok mehrotra,employees/designated employees,3700,Sell,32452,28752,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151984_929397_11092023030108_WEB.xml
157,2023-09-11 14:51:00,MITTAL,Mittal Life Style Limited,pratik brijeshkumar mittal,promoters,35000,Sell,1884801,1849801,6.37,6.25,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151386_926236_02092023030906_WEB.xml
158,2023-09-11 14:51:00,MITTAL,Mittal Life Style Limited,brijeshkumar jagdishkumar mittal huf,promoter group,125120,Sell,4271987,4027263,14.44,13.61,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1151386_926236_02092023030906_WEB.xml
159,2023-09-04 22:37:00,NAUKRI,Info Edge (India) Limited,abhinav katiyar,employees/designated employees,2757,Sell,2757,0,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151485_926871_04092023103713_WEB.xml
160,2023-09-04 22:37:00,NAUKRI,Info Edge (India) Limited,ashish anand,employees/designated employees,275,Sell,275,0,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151485_926871_04092023103713_WEB.xml
161,2023-09-04 22:37:00,NAUKRI,Info Edge (India) Limited,info edge employees stock option plan trust,other,2001,Sell,149511,147510,0.12,0.11,ESOP,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151485_926871_04092023103713_WEB.xml
162,2023-09-04 21:22:00,OFSS,Oracle Financial Services Software Limited,avadhut ketkar,-,500,Sell,32428,31928,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151483_926859_04092023092248_WEB.xml
163,2023-09-04 21:22:00,OFSS,Oracle Financial Services Software Limited,chaitanya kamat,key managerial personnel,18339,Buy,129250,149250,0.1,0.1,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151483_926859_04092023092248_WEB.xml
164,2023-09-04 20:53:00,JSWSTEEL,JSW Steel Limited,jsw steel employees welfare trust ? jswsl opj samruddhi plan 2021 a/c,other,44846,Sell,11429950,11385104,0.47,0.47,Off Market,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151481_926847_04092023085301_WEB.xml
165,2023-09-04 20:53:00,JSWSTEEL,JSW Steel Limited,jsw steel employees welfare trust ? jswsl opj esop plan 2021 a/c,other,1477,Sell,11431427,11429950,0.47,0.47,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151481_926847_04092023085301_WEB.xml
166,2023-09-04 20:25:00,INFY,Infosys Limited,venkateshwaran ananthakrishnan,employees/designated employees,1800,Sell,30684,28884,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151479_926840_04092023082511_WEB.xml
167,2023-09-04 20:25:00,INFY,Infosys Limited,anant raghavendra adya,employees/designated employees,20000,Sell,60517,40517,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151479_926840_04092023082511_WEB.xml
168,2023-09-04 20:07:00,JSWENERGY,JSW Energy Limited,jsw energy employees welfare trust,other,52484,Sell,3475194,3422710,0.21,0.21,ESOP,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151477_926831_04092023080741_WEB.xml
169,2023-09-04 20:06:00,MORARJEE,Morarjee Textiles Limited,sneha mahesh gupta,other,76340,Sell,292716,216376,0.81,0.6,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151476_926829_04092023080609_WEB.xml
170,2023-09-04 20:06:00,MORARJEE,Morarjee Textiles Limited,sunita mahesh gupta,other,66000,Sell,66000,0,0.18,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151476_926829_04092023080609_WEB.xml
171,2023-09-04 20:02:00,MANGLMCEM,Mangalam Cement Limited,rambara trading private limited,promoter group,250000,Buy,1695036,1945036,6.16,7.07,Market Purchase,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151475_926823_04092023080205_WEB.xml
172,2023-09-04 19:35:00,HDFCAMC,HDFC Asset Management Company Limited,ashok kanawala,employees/designated employees,15000,Sell,101622,86622,0.05,0.04,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151471_926800_04092023073532_WEB.xml
173,2023-09-04 19:28:00,SBFC,Sbfc Finance Limited,sanket mohan agrawal,employees/designated employees,90000,Sell,210000,120000,0.02,0.01,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151469_926793_04092023072840_WEB.xml
174,2023-09-04 19:25:00,HINDUNILVR,Hindustan Unilever Limited,gajendra pal singh,-,420,Buy,294,714,0.0,0.0,Market Purchase,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151468_926789_04092023072544_WEB.xml
175,2023-09-04 19:21:00,NYKAA,FSN E Commerce Ventures Limited,jagrati yadav,-,100000,Sell,176632,76632,0.01,0.01,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151466_926782_04092023072154_WEB.xml
176,2023-09-04 19:21:00,NYKAA,FSN E Commerce Ventures Limited,manoj jaiswal,-,149915,Sell,1036000,886085,0.04,0.03,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151466_926782_04092023072154_WEB.xml
177,2023-09-04 19:21:00,NYKAA,FSN E Commerce Ventures Limited,nihir parikh,-,100000,Sell,7931988,7831988,0.3,0.27,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151466_926782_04092023072154_WEB.xml
178,2023-09-04 19:10:00,ADVENZYMES,Advanced Enzyme Technologies Limited,advanced vital enzymes private limited,promoter group,1645,Sell,3589995,3588350,3.21,3.21,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151463_926768_04092023071007_WEB.xml
179,2023-09-04 18:58:00,SAFARI,Safari Industries (India) Limited,kashmira mitra,immediate relative,200,Sell,10725,10525,0.05,0.04,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151460_926755_04092023065824_WEB.xml
180,2023-09-04 18:58:00,SAFARI,Safari Industries (India) Limited,pushkar jain,-,1504,Sell,3927,2423,0.02,0.01,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151460_926755_04092023065824_WEB.xml
181,2023-09-04 18:58:00,SAFARI,Safari Industries (India) Limited,pravin prabhakar,-,500,Sell,2031,1531,0.01,0.01,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151460_926755_04092023065824_WEB.xml
182,2023-09-04 18:58:00,SAFARI,Safari Industries (India) Limited,safari commercial llp,promoter group,20000,Sell,2200000,2180000,9.25,9.17,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151460_926755_04092023065824_WEB.xml
183,2023-09-04 18:58:00,SAFARI,Safari Industries (India) Limited,satyabrata mitra,-,200,Sell,12659,12459,0.05,0.05,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151460_926755_04092023065824_WEB.xml
184,2023-09-04 18:58:00,SAFARI,Safari Industries (India) Limited,ajendra singh,-,300,Sell,777,477,0.01,0.01,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151460_926755_04092023065824_WEB.xml
185,2023-09-04 18:58:00,SAFARI,Safari Industries (India) Limited,paritosh sinha,-,536,Sell,4000,3464,0.02,0.01,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151460_926755_04092023065824_WEB.xml
186,2023-09-04 18:50:00,SAPPHIRE,Sapphire Foods India Limited,ritesh rangnekar,employees/designated employees,29,Buy,1,830,0.0,0.0,ESOP,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151458_926743_04092023065016_WEB.xml
187,2023-09-04 18:50:00,SAPPHIRE,Sapphire Foods India Limited,saroj mamgain,employees/designated employees,0,Buy,0,573,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151458_926743_04092023065016_WEB.xml
188,2023-09-04 18:44:00,DMART,Avenue Supermarts Limited,vishwanath ramachandra joshi,-,1600,Sell,33000,31400,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151457_926731_04092023064402_WEB.xml
189,2023-09-04 18:44:00,DMART,Avenue Supermarts Limited,suvir  rastogi,-,3000,Sell,46709,43709,0.0,0.0,Market Sale,Equity Shares,https://nsearchives.nseindia.com/corporate/xbrl/IT_1151457_926731_04092023064402_WEB.xml
